id,user,fullname,url,timestamp,replies,likes,retweets,text
1714595521822,CryptoWizardd,WIZZ ( beware scammers ),,2024-04-30T19:36:57.000Z,226,2439,158,Time to pay attention.#btc 
1714595522887,bull_bnb,Bull.BnB,,2024-04-30T19:32:20.000Z,157,623,103,Giga bullrun triggers in 4 months. #btc
1714595534985,rektcapital,Rekt Capital,,2024-04-30T19:52:28.000Z,71,889,190,#BTC Bitcoin is getting closer and closer to its final bottom with each additional -1% to the downside$BTC #BitcoinHalving #Bitcoin
1714595541094,CryptoWizardd,WIZZ ( beware scammers ),,2024-04-30T19:36:57.000Z,226,2439,158,Time to pay attention.#btc 
1714595542272,bull_bnb,Bull.BnB,,2024-04-30T19:32:20.000Z,157,623,103,Giga bullrun triggers in 4 months. #btc
1714595548344,RadarHits,Radar,,2024-04-30T18:29:24.000Z,96,2058,305,BREAKING: SEC Chair Gary Gensler knowingly misled Congress when pressed on the classification of #ETH - Congressman Patrick McHenry  
1714595549400,rektcapital,Rekt Capital,,2024-04-30T18:20:07.000Z,55,672,210,"#BTC Welcome to the Post-Halving ""Danger Zone"" (purple)$BTC #BitcoinHalving #Bitcoin"
1714595550463,rektcapital,Rekt Capital,,2024-04-30T18:19:23.000Z,44,731,123,$ALTS This Altcoin Hype Cycle graphic couldn't have been more accurate#BTC #BitcoinHalving #Bitcoin
1714595551517,rektcapital,Rekt Capital,,2024-04-30T18:10:07.000Z,56,924,164,#BTCWe are here (green circle)And if you can't really see the recent dip...That's precisely the point of this postThis retrace will be experienced but it won't be remembered$BTC #BitcoinHalving #BitcoinShow more
1714595552565,rektcapital,Rekt Capital,,2024-04-30T18:08:21.000Z,101,1347,373,#BTC Don't let this retrace distract you from where we are in the Bitcoin cycle$BTC #BitcoinHalving #Bitcoin
1714595553634,CryptoWizardd,WIZZ ( beware scammers ),,2024-04-30T17:31:18.000Z,422,3556,447,Watch this unfold. The final dip before the real melt up. #BTCThe road to 100 k starts soon
1714595559702,KevinSvenson_,Kevin Svenson,,2024-04-30T17:20:30.000Z,57,685,79,"Usually at this stage, when fear is high, #BTC prints a slightly lower low and then bounces. Upon that slightly lower low, fear spikes, retail investors panic sell, and big players/smart money buys upon the increased liquidity. Support is found. #Bitcoin"
1714595565763,WatcherGuru,Watcher.Guru,,2024-04-30T16:36:44.000Z,378,8644,1464,"JUST IN:  US House Financial Services says ""classifying #ETH as a security contradicts previous statements of the SEC and Chair Gensler."""
1714595566812,MatthewHyland_,Matthew Hyland,,2024-04-30T16:35:58.000Z,32,570,73,#BTC Daily now closing in on supportA real test underway currently:
1714595567862,rektcapital,Rekt Capital,,2024-04-30T15:57:19.000Z,103,1617,361,#BTCDeepest pullback in this cycle?-23%Longest pullback in this cycle?63 daysThis current pullback is -19% deep and 49 days longBitcoin is only -4% and 14 days away from equalling both the deepest & longest retrace in this cycle$BTC #BitcoinHalving #BitcoinShow more
1714595579937,rektcapital,Rekt Capital,,2024-04-30T18:10:07.000Z,56,924,164,#BTCWe are here (green circle)And if you can't really see the recent dip...That's precisely the point of this postThis retrace will be experienced but it won't be remembered$BTC #BitcoinHalving #BitcoinShow more
1714595580986,rektcapital,Rekt Capital,,2024-04-30T18:08:21.000Z,101,1347,373,#BTC Don't let this retrace distract you from where we are in the Bitcoin cycle$BTC #BitcoinHalving #Bitcoin
1714595582034,CryptoWizardd,WIZZ ( beware scammers ),,2024-04-30T17:31:18.000Z,422,3556,447,Watch this unfold. The final dip before the real melt up. #BTCThe road to 100 k starts soon
1714595588090,KevinSvenson_,Kevin Svenson,,2024-04-30T17:20:30.000Z,57,685,79,"Usually at this stage, when fear is high, #BTC prints a slightly lower low and then bounces. Upon that slightly lower low, fear spikes, retail investors panic sell, and big players/smart money buys upon the increased liquidity. Support is found. #Bitcoin"
1714595594153,WatcherGuru,Watcher.Guru,,2024-04-30T16:36:44.000Z,378,8644,1464,"JUST IN:  US House Financial Services says ""classifying #ETH as a security contradicts previous statements of the SEC and Chair Gensler."""
1714595595217,MatthewHyland_,Matthew Hyland,,2024-04-30T16:35:58.000Z,32,570,73,#BTC Daily now closing in on supportA real test underway currently:
1714595596263,rektcapital,Rekt Capital,,2024-04-30T15:57:19.000Z,103,1617,361,#BTCDeepest pullback in this cycle?-23%Longest pullback in this cycle?63 daysThis current pullback is -19% deep and 49 days longBitcoin is only -4% and 14 days away from equalling both the deepest & longest retrace in this cycle$BTC #BitcoinHalving #BitcoinShow more
1714595597313,rektcapital,Rekt Capital,,2024-04-30T15:54:42.000Z,100,1192,274,"#BTC Instead of thinking of the -18% March pullback and the -18% April pullback as two separate retraces...What if we assume they are part of one full retracement period?In that case, this correction is -19% deep and 49 days longBased on retraces in this cycle, theShow more"
1714595603391,CryptoWizardd,WIZZ ( beware scammers ),,2024-04-30T15:40:04.000Z,195,1551,227,$VELO is holding like an absolute beast.Once #btc recovers i think we will see hard bounces accross #AI coins AND other coins that performed well before$FET $INJ $PAAL $HASHAI $ARC $ATOR $VELO $DIONE
1714595604449,CryptoWizardd,WIZZ ( beware scammers ),,2024-04-30T15:11:40.000Z,150,1769,170,Nothing changed.If we break below 57/58 k this is not valid anymore. #btc.I dont see that happening. Bull mode re activated soon again.The final dip #btc 
1714595605510,KevinSvenson_,Kevin Svenson,,2024-04-30T15:06:46.000Z,73,1169,391,#Bitcoin's current setup is not much different than the previous consolidation. Which points to the potential for continuation. #BTC $BTC http://kraken.pxf.io/AW2gBJ
1714595606568,dsjcrypto,DSJ,,2024-04-30T14:40:48.000Z,3,1136,85,Will be like this? LOL（50500）$BTC #BTCX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/132
1714595618658,KevinSvenson_,Kevin Svenson,,2024-04-30T15:06:46.000Z,73,1169,391,#Bitcoin's current setup is not much different than the previous consolidation. Which points to the potential for continuation. #BTC $BTC http://kraken.pxf.io/AW2gBJ
1714595619709,dsjcrypto,DSJ,,2024-04-30T14:40:48.000Z,3,1136,85,Will be like this? LOL（50500）$BTC #BTCX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/132
1714595620768,FinancialCmte,Financial Services GOP,,2024-04-30T14:36:56.000Z,222,1457,369,"Classifying #ETH as a security contradicts previous statements of the SEC and Chair Gensler.Republicans will continue to hold the SEC accountable for its regulatory overreach that is stifling innovation, leaving consumers unprotected, and risking our national security."
1714595621820,PatrickMcHenry,Patrick McHenry,,2024-04-30T14:35:55.000Z,527,2290,780,#ICYMI: New court filings indicate that @SECGov Chair Gary Gensler knowingly misled Congress when pressed on the classification of #ETH at a @FinancialCmte hearing to conduct oversight of his agency. Read my full statement 
1714595622879,naiivememe,naiive,,2024-04-30T14:31:56.000Z,47,1886,203,"2020 me:"" i'll become a #BTC millionaire in 2024""also me in 2024:"
1714595623944,intocryptoverse,Benjamin Cowen,,2024-04-30T14:09:01.000Z,130,1032,147,"Last cycle, we saw #ALT /#BTC pairs capitulate just before rate cuts.Perhaps this time is not different? This would mean ALT/BTC pairs drop another 40% from here over the next few months.Short-term countertrends do not invalidate this view."
1714595624989,pakpakchicken,Chicken Genius,,2024-04-30T13:50:57.000Z,139,1296,151,"It's my believe we have bottomed for the alts. Sentiment is dead. LOVE IT. At the top, remember who was warning you? Also remember the idiots telling you #BTC  will pump to 100K? Block them. Most round trip their gains.Most don't understand, the higher the price, the higherShow more"
1714595626040,MatthewHyland_,Matthew Hyland,,2024-04-30T13:17:25.000Z,51,597,83,#BTC Monthly close incoming:
1714595627098,rektcapital,Rekt Capital,,2024-04-30T13:14:30.000Z,91,780,166,#BTC Bitcoin hasn't retraced deeper than the typical -18% to -23% pullbacks Bitcoin has experienced over the course of this cycleBitcoin hasn't even lost the lows it set two weeks ago$BTC #Crypto #Bitcoin
1714595633166,CryptoWizardd,WIZZ ( beware scammers ),,2024-04-30T13:13:07.000Z,222,3013,238,Clowns here arguing if they gonna buy #btc now at 61 k or 60 kHtf remains bullish. I expect the bounce to be glorius.  Max bottom as said before 58/59 k max longHave a great day.
1714595639239,rektcapital,Rekt Capital,,2024-04-30T13:10:45.000Z,135,2429,320,Bitcoin will retrace deep enough to convince you that the Bull Market is overAnd then it will resume its uptrend$BTC #BTC #Bitcoin
1714595651319,pakpakchicken,Chicken Genius,,2024-04-30T13:50:57.000Z,139,1297,151,"It's my believe we have bottomed for the alts. Sentiment is dead. LOVE IT. At the top, remember who was warning you? Also remember the idiots telling you #BTC  will pump to 100K? Block them. Most round trip their gains.Most don't understand, the higher the price, the higherShow more"
1714595652377,MatthewHyland_,Matthew Hyland,,2024-04-30T13:17:25.000Z,51,597,83,#BTC Monthly close incoming:
1714595653428,rektcapital,Rekt Capital,,2024-04-30T13:14:30.000Z,91,780,166,#BTC Bitcoin hasn't retraced deeper than the typical -18% to -23% pullbacks Bitcoin has experienced over the course of this cycleBitcoin hasn't even lost the lows it set two weeks ago$BTC #Crypto #Bitcoin
1714595659491,CryptoWizardd,WIZZ ( beware scammers ),,2024-04-30T13:13:07.000Z,222,3013,238,Clowns here arguing if they gonna buy #btc now at 61 k or 60 kHtf remains bullish. I expect the bounce to be glorius.  Max bottom as said before 58/59 k max longHave a great day.
1714595665559,rektcapital,Rekt Capital,,2024-04-30T13:10:45.000Z,135,2429,320,Bitcoin will retrace deep enough to convince you that the Bull Market is overAnd then it will resume its uptrend$BTC #BTC #Bitcoin
1714595666611,rektcapital,Rekt Capital,,2024-04-30T12:38:26.000Z,59,817,230,"#BTC3 Phases of The Bitcoin Halving1. Final Pre-Halving RetraceIn this cycle Bitcoin produced two Pre-Halving Retraces: -18% in March and another -18% pullback this AprilIn previous cycles, this Pre-Halving Retrace was -38% in 2016 and in 2020 it was -19% deepTheShow more"
1714595667670,rektcapital,Rekt Capital,,2024-04-30T12:33:21.000Z,73,609,145,"#BTC Bitcoin has dropped right into the Range Low area of its current Re-Accumulation RangeIn the three weeks after the 2016 Halving, Bitcoin did the exact same thing, even producing a downside wick below the Range LowCould history repeat?$BTC #BitcoinHalving #BitcoinShow more"
1714595668722,naiivememe,naiive,,2024-04-30T12:22:50.000Z,45,893,193,Day 10 after #BTC halving
1714595669771,KatieePCrypto,KatieePCrypto.pls,,2024-04-30T12:17:32.000Z,219,524,45,Who the fuck keeps selling?#PulseChain #PulseX #Bitcoin $HEX #INC #ETH
1714595670826,intocryptoverse,Benjamin Cowen,,2024-04-30T12:07:18.000Z,120,983,84,This is why #BTC dominance matters
1714595671880,naiivememe,naiive,,2024-04-30T11:37:22.000Z,65,2233,264,#BTC we're back
1714595672937,naiivememe,naiive,,2024-04-30T10:49:49.000Z,48,1388,119,"#BTC Thank you crypto, finally..."
1714595679060,CryptoWizardd,WIZZ ( beware scammers ),,2024-04-30T10:37:17.000Z,241,3187,316,They want you to sell the bottom here so you can fomo buy soon again above 80 kI dont make the rules. But it is what it is...#btc
1714595680121,naiivememe,naiive,,2024-04-30T10:16:58.000Z,25,567,70,#BTC Crypto Market as soon as i buy
1714595692189,naiivememe,naiive,,2024-04-30T11:37:22.000Z,65,2233,264,#BTC we're back
1714595693246,naiivememe,naiive,,2024-04-30T10:49:49.000Z,48,1388,119,"#BTC Thank you crypto, finally..."
1714595699311,CryptoWizardd,WIZZ ( beware scammers ),,2024-04-30T10:37:17.000Z,241,3187,316,They want you to sell the bottom here so you can fomo buy soon again above 80 kI dont make the rules. But it is what it is...#btc
1714595700370,naiivememe,naiive,,2024-04-30T10:16:58.000Z,25,567,70,#BTC Crypto Market as soon as i buy
1714595701419,ACEAnimalsOL,ACE Animals丨Genesis Box,,2024-04-30T09:57:23.000Z,15,699,655,GM  Claim       https://web.aceanimals.io/registerMilestones for ACE Game in May and June are synchronized Thank you all for your support #ACEAnimals #GenesisBox #NFT #ACEGames #Ethereum #Web3Gaming #BTC #BRC20
1714595702471,rektcapital,Rekt Capital,,2024-04-30T09:32:08.000Z,158,1996,671,#BTC Don't forget where we are (orange circle)$BTC #BitcoinHalving #Bitcoin
1714595703522,rektcapital,Rekt Capital,,2024-04-30T09:30:12.000Z,125,1260,321,"#BTCThe Bitcoin ""Danger Zone""The Bitcoin Pre-Halving ""Danger Zone"" (orange) is where historical Pre-Halving Retraces have begunHistorically, Bitcoin has performed Pre-Halving Retraces 14-28 days before the HalvingThis cycle was no different and here's why:BecauseShow more"
1714595704580,rektcapital,Rekt Capital,,2024-04-30T09:27:08.000Z,34,486,132,#BTC Bitcoin is getting closer and closer to the pool of liquidity that has acted as support over the past several weeks$BTC #BitcoinHalving #Bitcoin
1714595705640,Bitcoinhabebe,BitcoinHabebe,,2024-04-30T09:26:34.000Z,115,838,156,#Btc max pain should be 58-59k area
1714595706696,tubescommunity,tubes,,2024-04-30T07:48:03.000Z,2,13409,348," PARTNERSHIP ANNOUNCEMENT Excited to announce our new #partnership with @masterpopgame MasterPop: The most relaxing and enjoyable Match 3 game! Match, clear to earn $MPOP. Powered by @soon_verse  Stay tuned for more!#Web3 #BTC #tubes #brc20 #ordinals #cryptoShow more"
1714595707750,Utd_Forever7,Manchester United Forever,,2024-04-30T07:35:12.000Z,72,972,153,More pictures of Manchester United 24/25 Away Kit!! Rate this kit from 1 - 10? #oldtrafford #football #ETH #manchester #PremierLeague #GGMU #manchesterunited #MUFC #manutd
1714595708801,naiivememe,naiive,,2024-04-30T07:04:50.000Z,35,836,77,Crypto investor eating $3 sandwich after spending $10.000 in #BTC dip
1714595720911,rektcapital,Rekt Capital,,2024-04-30T09:27:08.000Z,34,486,132,#BTC Bitcoin is getting closer and closer to the pool of liquidity that has acted as support over the past several weeks$BTC #BitcoinHalving #Bitcoin
1714595722003,Bitcoinhabebe,BitcoinHabebe,,2024-04-30T09:26:34.000Z,115,838,156,#Btc max pain should be 58-59k area
1714595723065,tubescommunity,tubes,,2024-04-30T07:48:03.000Z,2,13409,348," PARTNERSHIP ANNOUNCEMENT Excited to announce our new #partnership with @masterpopgame MasterPop: The most relaxing and enjoyable Match 3 game! Match, clear to earn $MPOP. Powered by @soon_verse  Stay tuned for more!#Web3 #BTC #tubes #brc20 #ordinals #cryptoShow more"
1714595724139,Utd_Forever7,Manchester United Forever,,2024-04-30T07:35:12.000Z,72,972,153,More pictures of Manchester United 24/25 Away Kit!! Rate this kit from 1 - 10? #oldtrafford #football #ETH #manchester #PremierLeague #GGMU #manchesterunited #MUFC #manutd
1714595725222,naiivememe,naiive,,2024-04-30T07:04:50.000Z,35,836,77,Crypto investor eating $3 sandwich after spending $10.000 in #BTC dip
1714595726310,RunesSolCoin,$RUNES,,2024-04-30T06:10:33.000Z,1170,1137,859,$Runes Airdrop open for 24 hours Drop your $SOL address belowFollow & RT & LikeEvery wallet gets 1 NFT Check your Wallet in 24 h !#Runes #Runestone #btc #memecoins
1714595727376,naiivememe,naiive,,2024-04-30T05:36:47.000Z,20,544,41,Me after my $200 in #BTC become $207 overnight
1714595728438,CryptoFaibik,Captain Faibik,,2024-04-30T04:17:53.000Z,64,725,120,$BTC is currently Retesting the Crucial S/R level (62k) on the Monthly chart..!!Next 5-6 months gonna be truly EPIC for Bitcoin. #Crypto #Bitcoin #BTC
1714595729513,naiivememe,naiive,,2024-04-30T04:04:49.000Z,49,1133,146,Hongkong China investors buying #BTC ETF
1714595730594,naiivememe,naiive,,2024-04-30T03:17:20.000Z,84,3241,435,Day 10th after #BTC Halving
1714595742681,CryptoFaibik,Captain Faibik,,2024-04-30T04:17:53.000Z,64,725,120,$BTC is currently Retesting the Crucial S/R level (62k) on the Monthly chart..!!Next 5-6 months gonna be truly EPIC for Bitcoin. #Crypto #Bitcoin #BTC
1714595743730,naiivememe,naiive,,2024-04-30T04:04:49.000Z,49,1133,146,Hongkong China investors buying #BTC ETF
1714595744781,naiivememe,naiive,,2024-04-30T03:17:20.000Z,84,3241,435,Day 10th after #BTC Halving
1714595745845,AltstreetBet,ᴀʟᴛꜱᴛʀᴇᴇᴛ ʙᴇᴛꜱ,,2024-04-30T01:32:24.000Z,97,972,187,"#BTC CME, Bears are F from here."
1714595751906,TheBTCTherapist,The ₿itcoin Therapist,,2024-04-30T01:30:02.000Z,1731,2063,382,Hong Kong #BTC ETFs are officially live 
1714595752962,dsjcrypto,DSJ,,2024-04-30T00:31:10.000Z,1,1066,40,"1 more hour, HONG KONG market open, any surprise for $BTC and $ETH?#BTC #ETH #ETFHK X(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/131"
1714595759032,wallstreetbets,wallstreetbets,,2024-04-30T00:01:00.000Z,231,753,134,JUST IN:  Hong Kong #BTC &amp; #ETH ETFs start trading in a few hours

1714594564584,CryptoWizardd,WIZZ ( beware scammers ),,2024-04-29T23:05:59.000Z,216,3565,277,Imho. I have the feeling we are going to super pump so fast leaving most side lined.As i said before. See you at 80 k soon friends#btc Gn for now.
1714594565659,edward_farina,EDO FARINA 🅧 XRP,,2024-04-29T23:04:03.000Z,66,889,223,"Here’s an old picture of Satoshi Nakamoto working on the prototype known as “(B)eta (T)est (C)oin” #BTC Years later, the $XRP Ledger was created: The final product, the real currency that solved everything #Bitcoin wasn’t capable of."
1714594566732,naiivememe,naiive,,2024-04-29T23:00:02.000Z,40,1449,96,#BTC 12 likes
1714594567798,thomas_fahrer,Thomas | heyapollo.com,,2024-04-29T22:24:20.000Z,38,526,85,"GBTC sells 390 #BTC today ($24.7M)They still hold 297,000 #Bitcoin"
1714594568864,SimplyBitcoinTV,Simply Bitcoin,,2024-04-29T21:02:01.000Z,74,1231,234,"JUST IN: Michael Saylor’s MicroStrategy bought 122 #Bitcoin worth $7.8 million and now holds 214,400 #BTC"
1714594569932,BitcoinNewsCom,Bitcoin News,,2024-04-29T20:10:11.000Z,57,1009,183,"JUST IN: MicroStrategy acquires 122 #Bitcoin in April, bringing their total to 214,400 #BTC "
1714594571006,RichardHeartWin,Richard Heart,,2024-04-29T20:08:46.000Z,51,1339,298,You ever write down the serial numbers of all the dollars in your wallet? But what if they got stolen? You could prove they were yours right? Wrong. Governments know that their printed money needs to be fungible (every unit like every other) or it would cripple its utility. #BTC
1714594572070,dsjcrypto,DSJ,,2024-04-29T18:17:04.000Z,13,772,52,"Having so much rumors predict $BTC will 100k, 250k or more than this. But what may predict $BTC ATH in this bull will be around 150k to 160k. About $ETH will be around 11k to 12k. #BTC #ETH X(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinanceShow more"
1714594584179,BitcoinNewsCom,Bitcoin News,,2024-04-29T20:10:11.000Z,57,1009,183,"JUST IN: MicroStrategy acquires 122 #Bitcoin in April, bringing their total to 214,400 #BTC "
1714594585270,RichardHeartWin,Richard Heart,,2024-04-29T20:08:46.000Z,51,1339,298,You ever write down the serial numbers of all the dollars in your wallet? But what if they got stolen? You could prove they were yours right? Wrong. Governments know that their printed money needs to be fungible (every unit like every other) or it would cripple its utility. #BTC
1714594586365,dsjcrypto,DSJ,,2024-04-29T18:17:04.000Z,13,772,52,"Having so much rumors predict $BTC will 100k, 250k or more than this. But what may predict $BTC ATH in this bull will be around 150k to 160k. About $ETH will be around 11k to 12k. #BTC #ETH X(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinanceShow more"
1714594587455,dsjcrypto,DSJ,,2024-04-29T18:06:41.000Z,6,903,73,$ETH CME GAP filled.My LONG order when entry price 3100 still opening. You guys can click this link:https://t.me/dsjxcrypto/93#ETHX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/129 https://pic.twitter.com/c8ov6mL1HdShow more
1714594588545,AltstreetBet,ᴀʟᴛꜱᴛʀᴇᴇᴛ ʙᴇᴛꜱ,,2024-04-29T17:36:58.000Z,178,1219,174,If #ETH fails here I delete my account.
1714594589638,Washigorira,Titan of Crypto,,2024-04-29T17:03:45.000Z,40,608,120,#Bitcoin April Candle Close.Only one day left before the month ends and #BTC still looks like it's just retesting its past cycle highest candle close. 
1714594590733,naiivememe,naiive,,2024-04-29T15:44:40.000Z,21,479,65,#BTC Me getting ready for work because my memecoins didn’t make it
1714594592908,BigDott_Sidra,SidraBank Updates,,2024-04-29T15:27:58.000Z,333,1003,164,If You Are a True Sidra Warrior Comment Below With FireJoin Telegrams For Regular Updates About Projects !Telegram Channel  http://t.me/BigDott50Telegram Q&A Group  http://t.me/BigDottG50Like   |  Repost   |  Comment #SidraFamily #iceNetwork #Avive #BTCShow more
1714594593996,naiivememe,naiive,,2024-04-29T15:22:30.000Z,27,641,91,#BTC Halving 
1714594595083,Washigorira,Titan of Crypto,,2024-04-29T15:13:59.000Z,96,761,161,#Bitcoin Bullish vs Bearish scenario + market sentiment. #BTC is still supported  by the Kumo Cloud. On my timeline it looks like there is a consensus on the bearish scenario to occur. As it's the most expected scenario at the moment I think many are going to getShow more
1714594607153,naiivememe,naiive,,2024-04-29T15:44:40.000Z,21,479,65,#BTC Me getting ready for work because my memecoins didn’t make it
1714594609253,BigDott_Sidra,SidraBank Updates,,2024-04-29T15:27:58.000Z,333,1003,164,If You Are a True Sidra Warrior Comment Below With FireJoin Telegrams For Regular Updates About Projects !Telegram Channel  http://t.me/BigDott50Telegram Q&A Group  http://t.me/BigDottG50Like   |  Repost   |  Comment #SidraFamily #iceNetwork #Avive #BTCShow more
1714594610299,naiivememe,naiive,,2024-04-29T15:22:30.000Z,27,641,91,#BTC Halving 
1714594611366,Washigorira,Titan of Crypto,,2024-04-29T15:13:59.000Z,96,761,161,#Bitcoin Bullish vs Bearish scenario + market sentiment. #BTC is still supported  by the Kumo Cloud. On my timeline it looks like there is a consensus on the bearish scenario to occur. As it's the most expected scenario at the moment I think many are going to getShow more
1714594612422,AltstreetBet,ᴀʟᴛꜱᴛʀᴇᴇᴛ ʙᴇᴛꜱ,,2024-04-29T15:00:00.000Z,69,950,136,"#BTC CME, most likely dip is over."
1714594613473,naiivememe,naiive,,2024-04-29T14:05:37.000Z,46,1557,202,Me buying another #BTC dip
1714594614525,rektcapital,Rekt Capital,,2024-04-29T13:34:53.000Z,160,1609,589,#BTC Bull Market Progress:▓▓▓░░░░░░░ 36.7%(Progress bar based on standard Halving Cycles)$BTC #Crypto #Bitcoin
1714594615583,rektcapital,Rekt Capital,,2024-04-29T13:34:02.000Z,90,878,279,"#BTC Bitcoin is developing a $10,000-wide Macro RangeThe Range Low is the old All Time High Monthly resistance (green)And the Range High is the ~$71200 Monthly resistance (red)$BTC #Bitcoin #BitcoinHalving"
1714594616630,rektcapital,Rekt Capital,,2024-04-29T13:32:47.000Z,149,1577,320,"#BTC On the Monthly timeframe, Bitcoin has simply retested the old All Time High major resistance area as support (black)$BTC #BitcoinHalving  #Bitcoin"
1714594617680,wisdomise,Wisdomise,,2024-04-29T13:30:22.000Z,68,771,192,"GM Wisdomisers, hereby we will share our Insight for $BTC in the coming week #BTC Let's Dive In:"
1714594629753,rektcapital,Rekt Capital,,2024-04-29T13:34:02.000Z,90,878,279,"#BTC Bitcoin is developing a $10,000-wide Macro RangeThe Range Low is the old All Time High Monthly resistance (green)And the Range High is the ~$71200 Monthly resistance (red)$BTC #Bitcoin #BitcoinHalving"
1714594630817,rektcapital,Rekt Capital,,2024-04-29T13:32:47.000Z,149,1577,320,"#BTC On the Monthly timeframe, Bitcoin has simply retested the old All Time High major resistance area as support (black)$BTC #BitcoinHalving  #Bitcoin"
1714594631883,wisdomise,Wisdomise,,2024-04-29T13:30:22.000Z,68,771,192,"GM Wisdomisers, hereby we will share our Insight for $BTC in the coming week #BTC Let's Dive In:"
1714594632943,KatieePCrypto,KatieePCrypto.pls,,2024-04-29T13:28:06.000Z,42,467,89,"The $HEX community spent $32 Million on #ETH gas fees last cycle just interacting with the HEX contract (staking and unstaking)They spent over $150 Million in ETH gas fees when you include swaps, transfers etcCan you imagine the price of HEX if the $150M was used to buy?Show more"
1714594633990,Brian_on_base,$BRIAN,,2024-04-29T12:32:03.000Z,530,894,386,"$BRIAN on #Base will guide you  Drop your #ETH #Base address  Follow , Rt, and tag a friend!"
1714594635051,CryptoWizardd,WIZZ ( beware scammers ),,2024-04-29T11:52:38.000Z,203,2082,224,Looks like we following the blue line.The last dip before the real melt up starts. Max long at 58/59 k #btc This is where most people lose faith and sell their baggs. Just before real wealth about to be created. #patience
1714594636113,rektcapital,Rekt Capital,,2024-04-29T10:40:47.000Z,123,943,304,#BTCThe new Weekly Close has confirmed the $65600 level as new resistanceBitcoin has now firmly confirmed itself to be between two key levels: this $65600 resistance and the pool of liquidity below (green)$BTC #Bitcoin #BitcoinHalving
1714594637161,naiivememe,naiive,,2024-04-29T08:30:06.000Z,65,1984,336,#BTC Halving
1714594638220,dsjcrypto,DSJ,,2024-04-29T08:27:30.000Z,8,730,75,$ETH filling up the CME GAP.#ETHX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/127
1714594639281,dsjcrypto,DSJ,,2024-04-29T08:24:28.000Z,8,915,78,Happening!$BTC #BTCX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/126
1714594651392,dsjcrypto,DSJ,,2024-04-29T08:27:30.000Z,8,730,75,$ETH filling up the CME GAP.#ETHX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/127
1714594652441,dsjcrypto,DSJ,,2024-04-29T08:24:28.000Z,8,915,78,Happening!$BTC #BTCX(twitter): http://x.com/dsjcryptoTelegram: https://t.me/dsjxcryptoBinance Square: DSJCRYPTOhttps://t.me/dsjxcrypto/126
1714594653489,naiivememe,naiive,,2024-04-29T08:00:02.000Z,61,2253,235,Day 9th after #BTC Halving
1714594659552,develocitygroup,Develocity,,2024-04-29T07:47:12.000Z,384,759,172,Are there any specific crypto or blockchain projects that you are excited about? Why? #BTC  #Deve #DevelocityFinance #Bitcoin
1714594660605,naiivememe,naiive,,2024-04-29T07:29:59.000Z,34,2128,195,#BTC Halving
1714594661651,RobinSeyr,Robin Seyr,,2024-04-29T03:30:38.000Z,54,716,157,This how I look at #BTC:
1714594662697,TheBTCTherapist,The ₿itcoin Therapist,,2024-04-29T02:21:23.000Z,80,1486,197,Something tells me Saylor knows $MSTR is going to absolutely dominate the market for the next decade. #BTC 
1714594663741,naiivememe,naiive,,2024-04-29T02:08:25.000Z,19,536,79,#BTC Halving

1714594286731,MatthewHyland_,Matthew Hyland,,2024-04-28T23:25:12.000Z,41,509,57,#BTC Weekly RSI is getting interesting heading into the closeCan we get the lower low?
1714594287795,AlemzadehC,“Coosh” Alemzadeh,,2024-04-28T21:23:42.000Z,64,647,87,#BTC Timeline awfully quiet implies the next major move has likely already begun
1714594288868,bitcoinlfgo,BITCOINLFG®,,2024-04-28T20:17:55.000Z,125,2877,521,BREAKING NEWS  #ETH ETF APPROVAL Franklin Templeton ETH ETF has been added DTCC ETF list.
1714594289934,intocryptoverse,Benjamin Cowen,,2024-04-28T19:32:00.000Z,170,752,100,"As I said 10 days ago:""I would expect it (#ETH / #BTC) to be rejected by the bull market support band, at least when looking at weekly closes (0.053-0.054).""This latest pump just looks like the last pump it got before rate cuts last cycle, just before summer capitulation."
1714594296011,edward_farina,EDO FARINA 🅧 XRP,,2024-04-28T18:20:00.000Z,78,480,80,Bank accounts can be frozen. Stocks can be confiscated. #BTC can collapse at any moment The only real asset is $XRP
1714594297089,MatthewHyland_,Matthew Hyland,,2024-04-28T17:44:26.000Z,53,751,106,#BTCConsolidation is a lot more healthy than up-onlyWhen its all said and done most will realize it
